Index,Verbatim,Name,Start,End,OddsLog10,Cardinality,AnnotNomenType,WordsBefore,WordsAfter,VerifMatchType,VerifEditDistance,VerifMatchedName,VerifMatchedCanonical,VerifTaxonId,VerifDataSourceId,VerifDataSourceTitle,VerifClassificationPath,VerifError
0,,B. americanus,24785,24799,7.28,2,,,,NoMatch,,,,,,,,
1,,Bufo,31774,31778,2.12,1,,,,Exact,0,"Bufo Garsault, 1764",Bufo,62GTW,1,Catalogue of Life,Biota|Animalia|Chordata|Amphibia|Anura|Bufonidae|Bufo,
2,,Bufo americanus,14673,14690,9.80,2,,,,Exact,0,"Bufo americanus Holbrook, 1836",Bufo americanus,NNYD,1,Catalogue of Life,Biota|Animalia|Chordata|Amphibia|Anura|Bufonidae|Anaxyrus|Anaxyrus americanus,
3,,Bufo boreas,25501,25512,2.34,2,,,,Exact,0,"Bufo boreas Baird & Girard, 1852",Bufo boreas,NP22,1,Catalogue of Life,Biota|Animalia|Chordata|Amphibia|Anura|Bufonidae|Anaxyrus|Anaxyrus boreas,
4,,Bufonidae,1663,1673,4.83,1,,,,Exact,0,"Bufonidae Gray, 1825",Bufonidae,7FY,1,Catalogue of Life,Biota|Animalia|Chordata|Amphibia|Anura|Bufonidae,
5,,Gammarus palustris,32079,32097,12.98,2,,,,Exact,0,"Gammarus palustris Bousfield, 1969",Gammarus palustris,3F8H6,1,Catalogue of Life,Biota|Animalia|Arthropoda|Malacostraca|Amphipoda|Senticaudata|Gammarida|Gammaridira|Gammaroidea|Gammaridae|Gammarus|Gammarus palustris,
6,,H. purcelli,46352,46364,6.20,2,,,,NoMatch,,,,,,,,
7,,Heleophryne,46326,46338,4.21,1,,,,Exact,0,"Heleophryne Sclater, 1898",Heleophryne,62TJQ,1,Catalogue of Life,Biota|Animalia|Chordata|Amphibia|Anura|Heleophrynidae|Heleophryne,
8,,Heleophryne purcelli,47191,47211,10.81,2,,,,Exact,0,"Heleophryne purcelli Sclater, 1898",Heleophryne purcelli,3K4WB,1,Catalogue of Life,Biota|Animalia|Chordata|Amphibia|Anura|Heleophrynidae|Heleophryne|Heleophryne purcelli,
9,,Heleophryne regis,47173,47190,5.20,2,,,,Exact,0,"Heleophryne regis Hewitt, 1910",Heleophryne regis,3K4WC,1,Catalogue of Life,Biota|Animalia|Chordata|Amphibia|Anura|Heleophrynidae|Heleophryne|Heleophryne regis,
10,,Hyalella azteca,32102,32117,6.64,2,,,,Exact,0,"Hyalella azteca (Saussure, 1858)",Hyalella azteca,3MVNH,1,Catalogue of Life,Biota|Animalia|Arthropoda|Malacostraca|Amphipoda|Senticaudata|Talitrida|Talitridira|Hyaloidea|Hyalellidae|Hyalella|Hyalella azteca,
11,,Hyla versicolor,8186,8201,10.07,2,,,,Exact,0,"Hyla versicolor LeConte, 1825",Hyla versicolor,6MLX9,1,Catalogue of Life,Biota|Animalia|Chordata|Amphibia|Anura|Hylidae|Hylinae|Dryophytes|Dryophytes versicolor,
12,,Hylidae,1674,1682,4.19,1,,,,Exact,0,"Hylidae Rafinesque, 1815",Hylidae,B9H,1,Catalogue of Life,Biota|Animalia|Chordata|Amphibia|Anura|Hylidae,
13,,Lepomis macrochirus,32016,32035,11.89,2,,,,Exact,0,"Lepomis macrochirus Rafinesque, 1819",Lepomis macrochirus,3TG2J,1,Catalogue of Life,Biota|Animalia|Chordata|Actinopterygii|Perciformes|Centrarchidae|Lepomis|Lepomis macrochirus,
14,,Morone saxatilis,31943,31959,9.65,2,,,,Exact,0,"Morone saxatilis (Walbaum, 1792)",Morone saxatilis,6S3CN,1,Catalogue of Life,Biota|Animalia|Chordata|Actinopterygii|Perciformes|Moronidae|Morone|Morone saxatilis,
