Index,Verbatim,Name,Start,End,OddsLog10,Cardinality,AnnotNomenType,WordsBefore,WordsAfter,VerifMatchType,VerifEditDistance,VerifMatchedName,VerifMatchedCanonical,VerifTaxonId,VerifDataSourceId,VerifDataSourceTitle,VerifClassificationPath,VerifError
0,,Ensatina,36359,36367,3.66,1,,,,Exact,0,"Ensatina Gray, 1850",Ensatina,4BZX,1,Catalogue of Life,Biota|Animalia|Chordata|Amphibia|Caudata|Plethodontidae|Plethodontinae|Ensatina,
1,,Morphological,63,76,1.51,1,,,,Exact,0,Morphological,Morphological,3009798,168,ION,,
2,,Morphological data,2741,2759,4.33,2,,,,PartialExact,0,Morphological,Morphological,3009798,168,ION,,
3,,S. cyanogenys,39327,39341,5.15,2,,,,NoMatch,,,,,,,,
4,,S. cyanostictus,45749,45764,7.79,2,,,,NoMatch,,,,,,,,
5,,S. dugesii,39402,39413,6.55,2,,,,NoMatch,,,,,,,,
6,,S. grammicus,42577,42590,7.11,2,,,,NoMatch,,,,,,,,
7,,S. insignis,39446,39458,6.99,2,,,,NoMatch,,,,,,,,
8,,S. jarrovii,1250,1261,5.52,2,,,,NoMatch,,,,,,,,
9,,S. lineolateralis,39538,39556,7.81,2,,,,NoMatch,,,,,,,,
10,,S. mucronatus,39623,39637,7.76,2,,,,NoMatch,,,,,,,,
11,,S. ornatus,39716,39727,7.36,2,,,,NoMatch,,,,,,,,
12,,S. poinsettii,39813,39827,6.85,2,,,,NoMatch,,,,,,,,
13,,S. sugillatus,45929,45942,7.76,2,,,,NoMatch,,,,,,,,
14,,S. torquatus,39910,39923,7.67,2,,,,NoMatch,,,,,,,,
15,,Sauromalus,73468,73479,5.53,1,,,,Exact,0,Sauromalus,Sauromalus,7CSR,1,Catalogue of Life,Biota|Animalia|Chordata|Reptilia|Squamata|Iguania|Iguanidae|Sauromalus,
16,,Sceloporus jarrovii,1104,1126,11.39,2,,,,Exact,0,"Sceloporus jarrovii Cope, 1875",Sceloporus jarrovii,6XVYL,1,Catalogue of Life,Biota|Animalia|Chordata|Reptilia|Squamata|Iguania|Phrynosomatidae|Sceloporus|Sceloporus jarrovii,
