Index,Verbatim,Name,Start,End,OddsLog10,Cardinality,AnnotNomenType,WordsBefore,WordsAfter,VerifMatchType,VerifEditDistance,VerifMatchedName,VerifMatchedCanonical,VerifTaxonId,VerifDataSourceId,VerifDataSourceTitle,VerifClassificationPath,VerifError
0,,A. jubatus,17362,17373,7.36,2,,,,NoMatch,,,,,,,,
1,,Acinonyx jubatus,1831,1849,11.28,2,,,,Exact,0,"Acinonyx jubatus (Schreber, 1775)",Acinonyx jubatus,9BTZ,1,Catalogue of Life,Biota|Animalia|Chordata|Mammalia|Theria|Eutheria|Carnivora|Feliformia|Felidae|Felinae|Acinonyx|Acinonyx jubatus,
2,,Acinonyx jubatus jubatus,2912,2938,17.63,3,,,,Exact,0,"Acinonyx jubatus jubatus (Schreber, 1775)",Acinonyx jubatus jubatus,5FDDF,1,Catalogue of Life,Biota|Animalia|Chordata|Mammalia|Theria|Eutheria|Carnivora|Feliformia|Felidae|Felinae|Acinonyx|Acinonyx jubatus|Acinonyx jubatus jubatus,
3,,Acinonyx jubatus soemmeringii,2579,2611,17.21,3,,,,Exact,0,"Acinonyx jubatus soemmeringii (Fitzinger, 1855)",Acinonyx jubatus soemmeringii,5FDDH,1,Catalogue of Life,Biota|Animalia|Chordata|Mammalia|Theria|Eutheria|Carnivora|Feliformia|Felidae|Felinae|Acinonyx|Acinonyx jubatus|Acinonyx jubatus soemmeringii,
4,,Acinonyx jubatus venaticus,2706,2734,17.78,3,,,,Exact,0,"Acinonyx jubatus venaticus (Griffith, 1821)",Acinonyx jubatus venaticus,5FDDK,1,Catalogue of Life,Biota|Animalia|Chordata|Mammalia|Theria|Eutheria|Carnivora|Feliformia|Felidae|Felinae|Acinonyx|Acinonyx jubatus|Acinonyx jubatus venaticus,
5,,Brion,1616,1622,1.06,1,,,,Exact,0,"Brion Fischer de Waldheim, 1803",Brion,urn:lsid:irmng.org:taxname:1122603,181,IRMNG,Biota|Animalia|Chordata|Vertebrata|Aves|Aves|Aves|Brion,
6,,Claudia,11600,11607,3.79,1,,,,Exact,0,Claudia Opiz,Claudia,40009806,165,Tropicos,,
7,,Felis catus,22880,22891,11.34,2,,,,Exact,0,"Felis catus Linnaeus, 1758",Felis catus,3DXV3,1,Catalogue of Life,Biota|Animalia|Chordata|Mammalia|Theria|Eutheria|Carnivora|Feliformia|Felidae|Felinae|Felis|Felis catus,
8,,Langella,26296,26305,4.86,1,,,,Exact,0,"Langella Sellier de Civrieux & Dessauvagie, 1965",Langella,7ZVMK,1,Catalogue of Life,Biota|Chromista|Foraminifera|Nodosariata|Nodosariana|Lagenida|Geinitzinoidea|Protonodosariidae|Langellinae|Langella,
9,,Manati,7001,7008,3.06,1,,,,Exact,0,"Manati Steller, 1774",Manati,urn:lsid:marinespecies.org:taxname:1348027,9,WoRMS,Biota|Animalia|Chordata|Vertebrata|Gnathostomata|Tetrapoda|Mammalia|Theria|Sirenia|Dugongidae|Hydrodamalinae|Hydrodamalis,
10,,Mega,29410,29414,2.12,1,,,,Exact,0,Mega,Mega,98021101,169,uBio NameBank,,
11,,Palmyre,12708,12716,2.20,1,,,,Exact,0,"Palmyre Cuvier, 1836",Palmyre,urn:lsid:irmng.org:taxname:1446664,181,IRMNG,Biota|Animalia|Annelida|Polychaeta|Phyllodocida|Aphroditidae|Palmyra,
12,,Pamela,3869,3875,3.97,1,,,,Exact,0,Pamela,Pamela,6CYP,1,Catalogue of Life,Biota|Animalia|Arthropoda|Insecta|Lepidoptera|Papilionoidea|Lycaenidae|Pamela,
13,,Panthera,994,1004,5.16,1,,,,Exact,0,"Panthera Oken, 1816",Panthera,6DBT,1,Catalogue of Life,Biota|Animalia|Chordata|Mammalia|Theria|Eutheria|Carnivora|Feliformia|Felidae|Pantherinae|Panthera,
14,,Puma concolor,13997,14010,9.88,2,,,,Exact,0,"Puma concolor (Linnaeus, 1771)",Puma concolor,4QHKG,1,Catalogue of Life,Biota|Animalia|Chordata|Mammalia|Theria|Eutheria|Carnivora|Feliformia|Felidae|Felinae|Puma|Puma concolor,
