Index,Verbatim,Name,Start,End,OddsLog10,Cardinality,AnnotNomenType,WordsBefore,WordsAfter,VerifMatchType,VerifEditDistance,VerifMatchedName,VerifMatchedCanonical,VerifTaxonId,VerifDataSourceId,VerifDataSourceTitle,VerifClassificationPath,VerifError
0,,Alnus,15138,15145,4.72,1,,,,Exact,0,Alnus,Alnus,SQX,1,Catalogue of Life,Biota|Plantae|Tracheophyta|Magnoliopsida|Fagales|Betulaceae|Alnus,
1,,Betula,15121,15128,4.74,1,,,,Exact,0,Betula,Betula,62GLV,1,Catalogue of Life,Biota|Plantae|Tracheophyta|Magnoliopsida|Fagales|Betulaceae|Betula,
2,,Picea abies,15044,15055,5.98,2,,,,Exact,0,Picea abies (L.) H. Karst.,Picea abies,4HPZF,1,Catalogue of Life,Biota|Plantae|Tracheophyta|Pinopsida|Pinales|Pinaceae|Picea|Picea abies,
3,,Pinus sylvestris,15023,15039,12.40,2,,,,Exact,0,Pinus sylvestris L.,Pinus sylvestris,4J2J5,1,Catalogue of Life,Biota|Plantae|Tracheophyta|Pinopsida|Pinales|Pinaceae|Pinus|Pinus sylvestris,
4,,Populus,15129,15137,4.96,1,,,,Exact,0,Populus L.,Populus,63PVP,1,Catalogue of Life,Biota|Plantae|Tracheophyta|Magnoliopsida|Malpighiales|Salicaceae|Populus,
5,,R. arvalis,2475,2485,7.24,2,,,,NoMatch,,,,,,,,
6,,R. catesbeiana,61823,61837,7.79,2,,,,NoMatch,,,,,,,,
7,,Rana arvalis,186,198,9.78,2,,,,Exact,0,"Rana arvalis Nilsson, 1842",Rana arvalis,4RDHG,1,Catalogue of Life,Biota|Animalia|Chordata|Amphibia|Anura|Ranidae|Rana|Rana arvalis,
8,,Rana arvalis breeding,1472,1493,8.00,3,,,,NoMatch,0,"Rana arvalis Nilsson, 1842",Rana arvalis,4RDHG,1,Catalogue of Life,Biota|Animalia|Chordata|Amphibia|Anura|Ranidae|Rana|Rana arvalis,
9,,Rana catesbeiana,26005,26021,10.33,2,,,,Exact,0,"Rana catesbeiana Shaw, 1802",Rana catesbeiana,6X35Q,1,Catalogue of Life,Biota|Animalia|Chordata|Amphibia|Anura|Ranidae|Lithobates|Lithobates catesbeianus,
10,,Rana esculenta,27004,27018,8.85,2,,,,Exact,0,"Rana esculenta Linnaeus, 1758",Rana esculenta,4RDPJ,1,Catalogue of Life,Biota|Animalia|Chordata|Amphibia|Anura|Ranidae|Pelophylax|Pelophylax lessonae,
11,,Rana latastei,27944,27957,8.16,2,,,,Exact,0,"Rana latastei Boulenger, 1879",Rana latastei,79366,1,Catalogue of Life,Biota|Animalia|Chordata|Amphibia|Anura|Ranidae|Rana|Rana latastei,
12,,Rana nigromaculata,25777,25795,10.63,2,,,,Exact,0,"Rana nigromaculata Hallowell, 1861",Rana nigromaculata,6WR5V,1,Catalogue of Life,Biota|Animalia|Chordata|Amphibia|Anura|Ranidae|Pelophylax|Pelophylax nigromaculatus,
13,,Rana rugosa,26846,26857,9.39,2,,,,Exact,0,"Rana rugosa Temminck & Schlegel, 1838",Rana rugosa,6WQWR,1,Catalogue of Life,Biota|Animalia|Chordata|Amphibia|Anura|Ranidae|Glandirana|Glandirana rugosa,
14,,Rana temporaria,27741,27756,9.38,2,,,,Exact,0,"Rana temporaria Linnaeus, 1758",Rana temporaria,6WR99,1,Catalogue of Life,Biota|Animalia|Chordata|Amphibia|Anura|Ranidae|Rana|Rana temporaria,
