Index,Verbatim,Name,Start,End,OddsLog10,Cardinality,AnnotNomenType,WordsBefore,WordsAfter,VerifMatchType,VerifEditDistance,VerifMatchedName,VerifMatchedCanonical,VerifTaxonId,VerifDataSourceId,VerifDataSourceTitle,VerifClassificationPath,VerifError
0,,Katerina,223,231,3.66,1,,,,Exact,0,Katerina,Katerina,1534204,2,Wikispecies,,
1,,Morphological,43620,43633,1.51,1,,,,Exact,0,Morphological,Morphological,3009798,168,ION,,
2,,Olga,45149,45153,1.47,1,,,,Exact,0,"Olga Jones, 1962",Olga,urn:lsid:irmng.org:taxname:1361903,181,IRMNG,Biota|Animalia|Annelida|Polychaeta|Sabellida|Serpulidae|Spirobranchus,
3,,P. attwateri,36196,36208,7.31,2,,,,NoMatch,,,,,,,,
4,,P. leucopus,1605,1616,6.22,2,,,,NoMatch,,,,,,,,
5,,P. maniculatus,6542,6557,7.94,2,,,,NoMatch,,,,,,,,
6,,P. polionotus,35541,35554,7.76,2,,,,NoMatch,,,,,,,,
7,,P. polionotus niveiventris,35484,35511,14.40,3,,,,NoMatch,,,,,,,,
8,,Peromyscus,1630,1640,4.48,1,,,,Exact,0,"Peromyscus Gloger, 1841",Peromyscus,6LPG,1,Catalogue of Life,Biota|Animalia|Chordata|Mammalia|Theria|Eutheria|Rodentia|Myomorpha|Muroidea|Cricetidae|Neotominae|Peromyscus,
9,,Peromyscus leucopus,149,170,11.10,2,,,,Exact,0,"Peromyscus leucopus (Rafinesque, 1818)",Peromyscus leucopus,4F7KK,1,Catalogue of Life,Biota|Animalia|Chordata|Mammalia|Theria|Eutheria|Rodentia|Myomorpha|Muroidea|Cricetidae|Neotominae|Peromyscus|Peromyscus leucopus,
10,,Rattus norvegicus,34038,34056,12.30,2,,,,Exact,0,"Rattus norvegicus (Berkenhout, 1769)",Rattus norvegicus,4RM67,1,Catalogue of Life,Biota|Animalia|Chordata|Mammalia|Theria|Eutheria|Rodentia|Myomorpha|Muroidea|Muridae|Murinae|Rattus|Rattus norvegicus,
