Index,Verbatim,Name,Start,End,OddsLog10,Cardinality,AnnotNomenType,WordsBefore,WordsAfter,VerifMatchType,VerifEditDistance,VerifMatchedName,VerifMatchedCanonical,VerifTaxonId,VerifDataSourceId,VerifDataSourceTitle,VerifClassificationPath,VerifError
0,,Euphiliotes enoptes,35036,35055,2.55,2,,,,Fuzzy,1,"Euphilotes enoptes (Boisduval, 1852)",Euphilotes enoptes,3CMFY,1,Catalogue of Life,Biota|Animalia|Arthropoda|Insecta|Lepidoptera|Papilionoidea|Lycaenidae|Euphilotes|Euphilotes enoptes,
1,,Lycaenidae,7043,7055,4.76,1,,,,Exact,0,Lycaenidae,Lycaenidae,C98,1,Catalogue of Life,Biota|Animalia|Arthropoda|Insecta|Lepidoptera|Papilionoidea|Lycaenidae,
2,,Lysandra,35088,35098,3.07,1,,,,Exact,0,Lysandra,Lysandra,62Y3Z,1,Catalogue of Life,Biota|Animalia|Arthropoda|Insecta|Lepidoptera|Papilionoidea|Lycaenidae|Lysandra,
3,,M. alcon,40735,40743,4.31,2,,,,NoMatch,,,,,,,,
4,,M. arion,1877,1885,1.39,2,,,,NoMatch,,,,,,,,
5,,M. arion caterpillar,41331,41352,2.15,3,,,,NoMatch,,,,,,,,
6,,M. arion may,41703,41715,,3,,,,NoMatch,,,,,,,,
7,,M. nausithous,39783,39796,4.15,2,,,,NoMatch,,,,,,,,
8,,M. sabuleti colonies,41273,41293,5.17,3,,,,NoMatch,,,,,,,,
9,,M. teleius,40816,40826,6.63,2,,,,NoMatch,,,,,,,,
10,,Maculinea,7230,7239,4.99,1,,,,Exact,0,Maculinea,Maculinea,62XW6,1,Catalogue of Life,Biota|Animalia|Arthropoda|Insecta|Lepidoptera|Papilionoidea|Lycaenidae|Maculinea,
11,,Maculinea alcon,16209,16224,9.70,2,,,,Exact,0,"Maculinea alcon [Denis & Schiffermüller] , 1775)",Maculinea alcon,3XDQH,1,Catalogue of Life,Biota|Animalia|Arthropoda|Insecta|Lepidoptera|Papilionoidea|Lycaenidae|Maculinea|Maculinea alcon,
12,,Maculinea arion,134,149,6.78,2,,,,Exact,0,"Maculinea arion (Linnaeus, 1758)",Maculinea arion,3XDQM,1,Catalogue of Life,Biota|Animalia|Arthropoda|Insecta|Lepidoptera|Papilionoidea|Lycaenidae|Maculinea|Maculinea arion,
13,,Maculinea caterpillar,40972,40993,6.04,2,,,,PartialExact,0,Maculinea,Maculinea,62XW6,1,Catalogue of Life,Biota|Animalia|Arthropoda|Insecta|Lepidoptera|Papilionoidea|Lycaenidae|Maculinea,
14,,Maculinea nausithous,39737,39757,9.54,2,,,,Exact,0,"Maculinea nausithous (Bergsträsser, [1779] )",Maculinea nausithous,3XDQP,1,Catalogue of Life,Biota|Animalia|Arthropoda|Insecta|Lepidoptera|Papilionoidea|Lycaenidae|Maculinea|Maculinea nausithous,
15,,Maculinea rebeli,40748,40765,10.84,2,,,,Exact,0,"Maculinea rebeli (Hirschke, 1904)",Maculinea rebeli,144761877,158,EUNIS,,
16,,Myrmica,7618,7625,1.68,1,,,,Exact,0,"Myrmica Latreille, 1804",Myrmica,5WP9,1,Catalogue of Life,Biota|Animalia|Arthropoda|Insecta|Hymenoptera|Vespoidea|Formicidae|Myrmicinae|Myrmicini|Myrmica,
17,,Myrmica rubra,41139,41153,7.32,2,,,,Exact,0,"Myrmica rubra (Linnaeus, 1758)",Myrmica rubra,45CRZ,1,Catalogue of Life,Biota|Animalia|Arthropoda|Insecta|Hymenoptera|Vespoidea|Formicidae|Myrmicinae|Myrmicini|Myrmica|Myrmica rubra,
18,,Myrmica sabuleti,41071,41088,8.08,2,,,,Exact,0,"Myrmica sabuleti Meinert, 1861",Myrmica sabuleti,45CS7,1,Catalogue of Life,Biota|Animalia|Arthropoda|Insecta|Hymenoptera|Vespoidea|Formicidae|Myrmicinae|Myrmicini|Myrmica|Myrmica sabuleti,
19,,Myrmica scabrinodis,41115,41134,9.03,2,,,,Exact,0,"Myrmica scabrinodis Nylander, 1846",Myrmica scabrinodis,45CSC,1,Catalogue of Life,Biota|Animalia|Arthropoda|Insecta|Hymenoptera|Vespoidea|Formicidae|Myrmicinae|Myrmicini|Myrmica|Myrmica scabrinodis,
20,,Plebejus argus,42297,42311,4.73,2,,,,Exact,0,"Plebejus argus (Linnaeus, 1758)",Plebejus argus,4K2C4,1,Catalogue of Life,Biota|Animalia|Arthropoda|Insecta|Lepidoptera|Papilionoidea|Lycaenidae|Plebejus|Plebejus argus,
21,,Polyommatini,9744,9757,3.90,1,,,,Exact,0,"Polyommatini Swainson, 1827",Polyommatini,694308,3,ITIS,Animalia|Bilateria|Protostomia|Ecdysozoa|Arthropoda|Hexapoda|Insecta|Pterygota|Neoptera|Holometabola|Lepidoptera|Papilionoidea|Lycaenidae|Polyommatinae|Polyommatini,
22,,Polyommatus bellargus,35076,35108,11.66,2,,,,Exact,0,"Polyommatus bellargus (Rottemburg, 1775)",Polyommatus bellargus,4LCPP,1,Catalogue of Life,Biota|Animalia|Arthropoda|Insecta|Lepidoptera|Papilionoidea|Lycaenidae|Polyommatus|Polyommatus bellargus,
